Field_Name,Tooltip,Field_Type,Needs_Review,Review_Reasons,Matched_Rules,Match_Explanations,Domains,Persona,Biographical_Subcategories,Part,Part_Num,Line,Subline,Base_Field_Type,Position
Pt8Line1A1_Result[2],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 1. Interferon Gama Release Assay. Result. Select Indeterminate (including borderline/equivocal) (no chest X-ray required),Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('immigration', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A1_Result,2
Pt8Line1A1_TSDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 1. Interferon Gama Release Assay. T-Spot. Enter Date Blood Sample Drawn. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A1_TSDate,0
Pt8Line1A2_InitialScreening[0],Part 8. Civil Surgeon Worksheet . 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 2. Initial Screening Test Result and Chest X-Ray Determinations. Select Chest X-ray not required (medically cleared for T B for U S C I S).,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A2_InitialScreening,0
Pt8Line1A2_InitialScreening[1],Part 8. Civil Surgeon Worksheet . 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 2. Initial Screening Test Result and Chest X-Ray Determinations. Select Chest X-ray required due to I G R A exception (Clearly specify the I G R A exception in the Remarks section below.),Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A2_InitialScreening,1
Pt8Line1A2_InitialScreening[2],"Part 8. Civil Surgeon Worksheet . 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 2. Initial Screening Test Result and Chest X-Ray Determinations. Select Chest X-ray required due to T B signs or symptoms, or due to immunosuppression (such as H I V).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A2_InitialScreening,2
Pt8Line1A2_InitialScreening[3],Part 8. Civil Surgeon Worksheet . 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 2. Initial Screening Test Result and Chest X-Ray Determinations. Select Chest X-ray required due to initial screening test results.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A2_InitialScreening,3
Pt8Line1A3_Cavitylesion[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Cavitary lesion,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Cavitylesion,0
Pt8Line1A3_DiscreteNodule[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Discrete nodules without calcification,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_DiscreteNodule,0
Pt8Line1A3_DiscretelinearOpac[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Discrete linear opacity.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_DiscretelinearOpac,0
Pt8Line1A3_Hilar[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Hilar/mediastinal adenopathy,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Hilar,0
Pt8Line1A3_Infiltrate[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Infiltrate or consolidation,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Infiltrate,0
Pt8Line1A3_Irregularthickpleural[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Irregular thick pleural reaction,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Irregularthickpleural,0
Pt8Line1A3_Miliary[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Miliary findings,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Miliary,0
Pt8Line1A3_NodulesorMass[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Nodule(s) or mass with poorly defined margins (such as tuberculoma),Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_NodulesorMass,0
Pt8Line1A3_Other[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Other (further describe in Remarks section below),Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Other,0
Pt8Line1A3_Pleuraleffusion[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Pleural effusion,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Pleuraleffusion,0
Pt8Line1A3_Results[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. Result. Select Normal.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Results,0
Pt8Line1A3_Results[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results. 3. Chest X-Ray. Result. Select Abnormal (describe results in Remarks section below).,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Results,1
Pt8Line1A3_Reticular[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Reticular markings suggestive of fibrosis,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Reticular,0
Pt8Line1A3_Volumeloss[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Volume loss or retraction,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_Volumeloss,0
Pt8Line1A3_XrayReadDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Results. 3. Chest X-Ray. Enter Date Chest X-Ray Read. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A3_XrayReadDate,0
Pt8Line1A3_XrayTakenDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). Sputum Smears and Cultures Result. 3. Chest X-Ray: Required based on I G R A result, or if specific I G R A exceptions apply, or for an applicant with T B signs or symptoms or immunosuppression (such as H I V). Enter Date Chest X-Ray Taken. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,False,,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1A3_XrayTakenDate,0
Pt8Line1A4_SputumSmearsCultures[0],"Part 8. Civil Surgeon Worksheet. 1. communicable Disease of Public Health Significance. A. Tuberculosis (T B). 4. Sputum Smears and Cultures Decision. Select No, not indicated",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A4_SputumSmearsCultures,0
Pt8Line1A4_SputumSmearsCultures[1],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 4. Sputum Smears and Cultures Decision Select Yes, indicated due to signs or symptoms of T B",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A4_SputumSmearsCultures,1
Pt8Line1A4_SputumSmearsCultures[2],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 4. Sputum Smears and Cultures Decision. Select Yes, indicated due to chest X ray suggestive of T B",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A4_SputumSmearsCultures,2
Pt8Line1A4_SputumSmearsCultures[3],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Yes, indicated for end of treatment cultures.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A4_SputumSmearsCultures,3
Pt8Line1A4_SputumSmearsCultures[4],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. T B Classification / Findings (Select only if chest x-ray was performed). Select Yes, indicated due to known H I V infection or extrapulmonary T B.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A4_SputumSmearsCultures,4
Pt8Line1A6_TBClassification[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select No Class A. or Class B T B findings.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,0
Pt8Line1A6_TBClassification[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select Class A. Pulmonary T B Disease.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,1
Pt8Line1A6_TBClassification[2],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select Class B 1 Pulmonary T B.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,2
Pt8Line1A6_TBClassification[3],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select Class B 0 Pulmonary T B.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,3
Pt8Line1A6_TBClassification[4],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select Class B 1 Extrapulmonary T B.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,4
Pt8Line1A6_TBClassification[5],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select Class B 2 T B, Latent T B Infection.",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,5
Pt8Line1A6_TBClassification[6],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 3. Chest X-Ray. 6. T B Classification / Findings (Select only if chest x-ray was performed). Select Class B, Other Chest Condition (non-T B).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A6_TBClassification,6
Pt8Line1A7_Remarks[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 7. Enter Remarks: (Include any signs or symptoms of T B, additional tests and therapy given, with start and stop dates and any changes. If you did not perform I G R A, give the reason why an exception applies.)",Tx,False,,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1A7_Remarks,0
Pt8Line1A_GammarRelease[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 1. Interferon Gama Release Assay. Select only one box. Select T-Spot.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A_GammarRelease,0
Pt8Line1A_GammarRelease[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 1. Interferon Gama Release Assay. Select only one box. Select QuantiFERON.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A_GammarRelease,1
Pt8Line1A_GammarRelease[2],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. A. Tuberculosis (T B). 1. Interferon Gama Release Assay (for acceptable I G R A.'s, consult the Technical Instructions for Civil Surgeons and any updates posted on the C D C's Web site). Select Not administered (I G R A. exception; please explain in Remarks section below).",Btn,True,No persona identified,boolean(2.00); date(1.50),Field type is button/checkbox; Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1A_GammarRelease,2
Pt8Line1B1a_name[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. A. Enter Name of Nontreponemal Test.,Tx,False,,,,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1a_name,0
Pt8Line1B1b_DateNontrepoemaltest[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. B. Enter Date Nontreponemal Test Collected. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,False,,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1b_DateNontrepoemaltest,0
Pt8Line1B1c_DateNontreponemalTest[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. C. Enter Nontreponemal Test Nonreactive Date Reported. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,False,,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1c_DateNontreponemalTest,0
Pt8Line1B1c_SyphilisScreen[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. C. Select Screening Reactive, Titer 1.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1c_SyphilisScreen,0
Pt8Line1B1c_SyphilisScreen[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. C. Select Nontreponemal Test Nonreactive Date Reported.,Btn,False,,boolean(2.00); date(1.50),Field type is button/checkbox; Date field,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1c_SyphilisScreen,1
Pt8Line1B1d_TreponemalReactiveNon[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. F. Select Treponemal Test Reactive.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1d_TreponemalReactiveNon,0
Pt8Line1B1d_TreponemalReactiveNon[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. F. Select Terponemal Test Nonreactive.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1d_TreponemalReactiveNon,1
Pt8Line1B1d_name[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. D. Enter Name of Treponemal Test.,Tx,False,,,,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1d_name,0
Pt8Line1B1e_DateScreeningRun[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. E. Enter Date Treponemal Test Reported. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,False,,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1e_DateScreeningRun,0
Pt8Line1B1f_TiterOne[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. F. Enter Treponemal Test Reactive.,Tx,False,,,,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1f_TiterOne,0
Pt8Line1B1g_nameOfrepeat[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. g. If using reverse algorithm and treponemal test reactive but nontreponemal test nonreactive: Enter Name of Repeat Treponemal Test (preferably one based on different antigens).,Tx,False,,,,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1g_nameOfrepeat,0
Pt8Line1B1i_RepeatReativeNon[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. I. Select Repeat Treponemal Test Nonreactive.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1i_RepeatReativeNon,0
Pt8Line1B1i_RepeatReativeNon[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 1. Serologic Test for Syphilis (Required for applicants 18 to 44 years). All tests must be performed on the same blood sample. I. Select Repeat Treponemal Test Reactive.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1B1i_RepeatReativeNon,1
Pt8Line1B2_Findings[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 2. Findings. Select No Class A or Class B Syphilis.,Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B2_Findings,0
Pt8Line1B2_Findings[1],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 2. Findings. Select Syphilis, Class B (treated in the last year).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B2_Findings,1
Pt8Line1B2_Findings[2],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 2. Findings. Select Syphilis, Class A. (untreated).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B2_Findings,2
Pt8Line1B3_Dosage[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 3. Enter Remarks: (Include stage of syphilis diagnosed [primary, secondary, early latent, late latent or latent of unknown duration, tertiary, neurosyphilis, congential] and any therapy given with doses and dates of administration). Enter Dosage.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B3_Dosage,0
Pt8Line1B3_Drug[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 3. Enter Remarks: (Include stage of syphilis diagnosed [primary, secondary, early latent, late latent or latent of unknown duration, tertiary, neurosyphilis, congential] and any therapy given with doses and dates of administration). Enter Drug.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B3_Drug,0
Pt8Line1B3_Remarks[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 3. Enter Remarks: (Include any therapy given with doses and dates).,Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B3_Remarks,0
Pt8Line1B3_endDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 3. Enter Remarks: (Include stage of syphilis diagnosed [primary, secondary, early latent, late latent or latent of unknown duration, tertiary, neurosyphilis, congential] and any therapy given with doses and dates of administration). Enter End Date. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B3_endDate,0
Pt8Line1B3_startDate[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. B. Syphilis. 3. Enter Remarks: (Include stage of syphilis diagnosed [primary, secondary, early latent, late latent or latent of unknown duration, tertiary, neurosyphilis, congential] and any therapy given with doses and dates of administration). Enter Start Date. Enter as 2-digit Month, 2-digit Day, and 4-digit Year.",Tx,True,No persona identified,date(1.50),Date field,"[('medical', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1B3_startDate,0
Pt8Line1C1a_name[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 1. Laboratory Test for Gonorrhea (Required for applicants 18 to 24 years of age). A. Enter Screening Nucleic Acid Amplification Test (NAAT) Name.,Tx,False,,,,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1C1a_name,0
Pt8Line1C1c[0],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 1. Laboratory Test for Gonorrhea (Required for applicants 18 to 24 years of age). C. Select Positive.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1C1c,0
Pt8Line1C1c[1],Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. C. Gonorrhea. 1. Laboratory Test for Gonorrhea (Required for applicants 18 to 24 years of age). C. Select Negative.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,,,Pt8Line1C1c,1
Pt8Line1C1c_Checkboxg[0],"Part 8. Civil Surgeon Worksheet. 1. Communicable Disease of Public Health Significance. D. Other Class A. / Class B Conditions for Communicable Diseases of Public Health Significance. 1. Findings. C. Hansen's Disease (leprosy, any classification) treated or partially treated, Class B. Select Indeterminate, tuberculoid, borderline tuberculoid (paucibacillary).",Btn,True,No persona identified,boolean(2.00),Field type is button/checkbox,"[('medical', 0.6), ('immigration', 0.3), ('employment', 0.3)]",[],[],Part 8,8,,,Pt8Line1C1c_Checkboxg,0
