Form,Field Name,Type,Parent,Persona,Domain,Value Type,Value,Screen Label,Tooltip
i485.pdf,Pt1Line1b_GivenName[1],/Tx,#subform[19],,personal,,,This field pre-populates from page 1.,Part 14. Additional Information. 1. B. Given Name (First Name). This is a read only field. This field pre-populates from page 1.
i485.pdf,Pt1Line1c_MiddleName[1],/Tx,#subform[19],,personal,,,This field pre-populates from page 1.,Part 14. Additional Information. 1. C. Middle Name. This is a read only field. This field pre-populates from page 1.
i485.pdf,Pt1Line10_AlienNumber[20],/Tx,#subform[19],,immigration,,,This field pre-populates from page 1.,"Part 14. Additional Information. 2. Alien Registration Number (A. Number), if any. This is a read only field. This field pre-populates from page 1."
i485.pdf,Pt1Line10_AlienNumber[21],/Tx,#subform[19],,immigration,,,This field pre-populates from page 1.,Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.
i765.pdf,PDF417BarCode1[0],/Tx,Page1[6],,personal,,,PDF417BarCode1,PDF417BarCode1
i765.pdf,Line1a_FamilyName[0],/Tx,Page7[0],applicant,personal,,,(This field is pre-populated from Part 1.),"Part 6.  Additional Information. If you need extra space to provide any additional information within this application, use the space below.  If you need more space than what is provided, you may make copies of this page to complete and file with this application or attach a separate sheet of paper.  Type or print your name and A-Number (if any) at the top of each sheet; indicate the Page Number, Part Number, and Item Number to which your answer refers; and sign and date each sheet.  1. A. Family Name (Last Name). (This field is pre-populated from Part 1.) "
i765.pdf,Line1b_GivenName[0],/Tx,Page7[0],,personal,,,Given Name (First Name) (This field is pre-populated from Part 1.),Part 6.  Additional Information. 1. B. Given Name (First Name) (This field is pre-populated from Part 1.) 
i765.pdf,Line1c_MiddleName[0],/Tx,Page7[0],,personal,,,Middle Name (This field is pre-populated from Part 1.),Part 6.  Additional Information. 1. C. Middle Name (This field is pre-populated from Part 1.) 
i765.pdf,Part1_Checkbox[0],/Btn,Page1[0],,personal,selection,Checkbox,Initial Permission to accept employment.,Part 1.  Reason for Applying. I am applying for (select only one box). 1. A. Select Initial Permission to accept employment.
i765.pdf,Part1_Checkbox[1],/Btn,Page1[0],,immigration,selection,Checkbox,Refer to  Replacement for Card Error in the What is the Filing Fee section of the Form I - 7 65 Instructions for further details.,"Part 1.  Reason for Applying. I am applying for (select only one box). 1.B. Select Replacement of lost, stolen, or damaged employment authorization document, or correction of my employment authorization document NOT DUE to U.S. Citizenship and Immigration Services (U S C I S) error. NOTE:  Replacement (correction) of an employment authorization document due to U S C I S error does not require a new Form I - 7 65 and filing fee.  Refer to  Replacement for Card Error in the What is the Filing Fee section of the Form I - 7 65 Instructions for further details."
i765.pdf,Part1_Checkbox[2],/Btn,Page1[0],applicant,personal,selection,Checkbox,(Attach a copy of your previous employment authorization document.),Part 1.  Reason for Applying. I am applying for (select only one box). 1.C. Select Renewal of my permission to accept employment. (Attach a copy of your previous employment authorization document.)
i765.pdf,CheckBox1[0],/Btn,Page1[0],,immigration,selection,this box if Form G-28 is attached,this box if Form G-28 is attached.,To be completed by an attorney or Board of Immigration Appeals (B I. A.)-accredited representative (if any). Select this box if Form G-28 is attached.
i765.pdf,Line2a_FamilyName[0],/Tx,Page1[0],applicant,personal,,,"Family Name, Last Name.","Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 2. A. Enter  Family Name, Last Name."
i765.pdf,Line2b_GivenName[0],/Tx,Page1[0],applicant,personal,,,"Given Name, First Name.","Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 2.B. Enter  Given Name, First Name."
i765.pdf,Line2c_MiddleName[0],/Tx,Page1[0],applicant,personal,,,Middle Name.,"Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 2.C. Enter Middle Name."
i765.pdf,Line3c_MiddleName[0],/Tx,Page1[0],applicant,personal,,,Middle Name.,"Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 4.C. Enter Middle Name."
i765.pdf,Line3b_GivenName[0],/Tx,Page1[0],applicant,personal,,,"Given Name, First Name.","Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 4.B. Enter  Given Name, First Name."
i765.pdf,Line3a_FamilyName[0],/Tx,Page1[0],applicant,personal,,,"Family Name, Last Name.","Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 4. A. Enter  Family Name, Last Name."
i765.pdf,Line3a_FamilyName[1],/Tx,Page1[0],applicant,personal,,,"Family Name, Last Name.","Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 3. A. Enter  Family Name, Last Name."
i765.pdf,Line3b_GivenName[1],/Tx,Page1[0],applicant,personal,,,"Given Name, First Name.","Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 3.B. Enter  Given Name, First Name."
i765.pdf,Line3c_MiddleName[1],/Tx,Page1[0],applicant,personal,,,Middle Name.,"Part 2.  Information About You. Other Names Used. Provide all other names you have ever used, including aliases, maiden name, and nicknames.  If you need extra space to complete this section, use the space provided in Part 6. Additional Information. 3.C. Enter Middle Name."
i765.pdf,USCISELISAcctNumber[0],/Tx,Page1[0],,immigration,,,12 characters.,To be completed by an attorney or Board of Immigration Appeals (B I. A.)-accredited representative (if any). Enter Attorney or Accredited Representative U S C I S Online Number (if any). Enter 12 characters.
i765.pdf,Part2Line5_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,"NOTE:  If you answered “No” to Item Number 6., provide your physical address below.","Part 2.  Information About You. Your U.S. Mailing Address. 6. Is your current mailing address the same as your physical address? Select No. NOTE:  If you answered “No” to Item Number 6., provide your physical address below."
i765.pdf,Part2Line5_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,Yes.,Part 2.  Information About You. Your U.S. Mailing Address. 6. Is your current mailing address the same as your physical address? Select Yes.
i765.pdf,Pt2Line7_Unit[0],/Btn,Page2[0],applicant,personal,selection,Unit,Suite.,Part 2.  Information About You. U.S. Physical Address. 7. B. Select Suite.  
i765.pdf,Pt2Line7_Unit[1],/Btn,Page2[0],applicant,personal,selection,Unit,Designated Floor.,Part 2.  Information About You. U.S. Physical Address. 7. B. Select Designated Floor.  
i765.pdf,Pt2Line7_AptSteFlrNumber[0],/Tx,Page2[0],applicant,personal,,,"Apartment, Suite or Floor number.","Part 2.  Information About You. U.S. Physical Address. 7.B. Enter Apartment, Suite or Floor number."
i765.pdf,Pt2Line7_Unit[2],/Btn,Page2[0],applicant,personal,selection,Unit,Apartment.,Part 2.  Information About You. U.S. Physical Address. 7. B. Select Apartment.
i765.pdf,Pt2Line7_CityOrTown[0],/Tx,Page2[0],applicant,personal,,,city or town.,Part 2.  Information About You. U.S. Physical Address. 7. C. Enter city or town.
i765.pdf,Pt2Line7_State[0],/Ch,Page2[0],applicant,personal,,,State from list of States.,Part 2.  Information About You. U.S. Physical Address. 7. D. Select State from list of States.
i765.pdf,Pt2Line7_ZipCode[0],/Tx,Page2[0],applicant,personal,,,ZIP Code.,Part 2.  Information About You. U.S. Physical Address. 7. E. Enter ZIP Code.
i765.pdf,Pt2Line7_StreetNumberName[0],/Tx,Page2[0],applicant,personal,,,Street Number and Name.,Part 2.  Information About You. U.S. Physical Address. 7. A. Enter Street Number and Name.
i765.pdf,Line14_Checkbox_No[0],/Btn,Page2[0],applicant,personal,selection,No,No.,Part 2.  Information About You. Other Information. 15. Consent for Disclosure:  I authorize disclosure of information from this application to the S S. A. as required for the purpose of assigning me an SSN and issuing me a Social Security card. Select No.
i765.pdf,Line14_Checkbox_Yes[0],/Btn,Page2[0],applicant,personal,boolean,True,- 17.b.,"Part 2.  Information About You. Other Information. 15. Consent for Disclosure:  I authorize disclosure of information from this application to the S S. A. as required for the purpose of assigning me an SSN and issuing me a Social Security card. Select Yes. NOTE:  If you answered “Yes” to Item Numbers 14. - 15., provide the information requested in Item Numbers 16. A. - 17.b."
i765.pdf,Line7_AlienNumber[0],/Tx,Page7[0],,immigration,,,(This field is pre-populated from Part 1.),"Part 6.  Additional Information. 2. A. Number, (if any). (This field is pre-populated from Part 1.) "
i765.pdf,Line8_ElisAccountNumber[0],/Tx,Page2[0],applicant,personal,,,12 characaters.,"Part 2.  Information About You. Other Information. 9. U SC I S Online Account Number, if any. Enter 12 characaters."
i765.pdf,Line9_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,Female.,Part 2.  Information About You. Other Information. 10. Gender. Select Female.
i765.pdf,Line9_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,Male.,Part 2.  Information About You. Other Information. 10. Gender. Select Male.
i765.pdf,Line10_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,Widowed.,Part 2.  Information About You. Other Information. 11. Marital Status. Select Widowed.
i765.pdf,Line10_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,Divorced.,Part 2.  Information About You. Other Information. 11. Marital Status. Select Divorced.
i765.pdf,Line10_Checkbox[2],/Btn,Page2[0],applicant,personal,selection,Checkbox,Single.,Part 2.  Information About You. Other Information. 11. Marital Status. Select Single.
i765.pdf,Line10_Checkbox[3],/Btn,Page2[0],applicant,personal,selection,Checkbox,Married.,Part 2.  Information About You. Other Information. 11. Marital Status. Select Married.
i765.pdf,Line19_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,No.,Part 2.  Information About You. Other Information. 12. Have you previously filed Form I - 7 65? Select No.
i765.pdf,Line19_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,Yes.,Part 2.  Information About You. Other Information. 12. Have you previously filed Form I - 7 65? Select Yes.
i765.pdf,Line15a_FamilyName[0],/Tx,Page2[0],parent,personal,,,Family Name (Last Name).,Part 2.  Information About You. Other Information. Father's Name. Provide your father's birth name. 16. A. Select Family Name (Last Name).
i765.pdf,Line15b_GivenName[0],/Tx,Page2[0],parent,personal,,,Given Name (First Name).,Part 2.  Information About You. Other Information. Father's Name. Provide your father's birth name. 16.B. Select Given Name (First Name).
i765.pdf,Line16a_FamilyName[0],/Tx,Page2[0],parent,personal,,,Family Name (Last Name).,Part 2.  Information About You. Other Information. Mother's Name. Provide your mother's birth name. 17. A. Select Family Name (Last Name).
i765.pdf,Line16b_GivenName[0],/Tx,Page2[0],parent,personal,,,Given Name (First Name).,Part 2.  Information About You. Other Information. Mother's Name. Provide your mother's birth name. 17. B. Select Given Name (First Name).
i765.pdf,Line17b_CountryOfBirth[0],/Tx,Page2[0],applicant,personal,,,the Country.,"Part 2.  Information About You. Your Country or Countries of Citizenship or Nationality. List all countries where you are currently a citizen or national.  If you need extra space to complete this item, use the space provided in Part 6. Additional. 18. B. Enter the Country."
i765.pdf,Line17a_CountryOfBirth[0],/Tx,Page2[0],applicant,personal,,,the Country.,"Part 2.  Information About You. Your Country or Countries of Citizenship or Nationality. List all countries where you are currently a citizen or national.  If you need extra space to complete this item, use the space provided in Part 6. Additional. 18. A. Enter the Country."
i765.pdf,Line13_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,A.,"Part 2.  Information About You. Other Information. 14. Do you want the S S. A. to issue you a Social Security card? (You must also answer “Yes” to Item Number 15., Consent for Disclosure, to receive a card.) Select No. NOTE:  If you answered “No” to Item Number 14., skip to Part 2., Item Number 18. A."
i765.pdf,Line13_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,"If you answered “Yes” to Item Number 14., you must also answer “Yes” to Item Number 15.","Part 2.  Information About You. Other Information. 14. Do you want the S S. A. to issue you a Social Security card? (You must also answer “Yes” to Item Number 15., Consent for Disclosure, to receive a card.) Select Yes. NOTE. If you answered “Yes” to Item Number 14., you must also answer “Yes” to Item Number 15."
i765.pdf,Line12b_SSN[0],/Tx,Page2[0],applicant,personal,,,9 digit number.,Part 2.  Information About You. Other Information. 13. B. Provide your Social Security Number (S S N) (if known). Enter 9 digit number.
i765.pdf,Pt2Line5_Unit[0],/Btn,Page2[0],applicant,personal,selection,Unit,Suite.,Part 2.  Information About You. Your U.S. Mailing Address. 5. C. Select Suite.  
i765.pdf,Pt2Line5_Unit[1],/Btn,Page2[0],applicant,personal,selection,Unit,Designated Floor.,Part 2.  Information About You. Your U.S. Mailing Address. 5. C. Select Designated Floor.  
i765.pdf,Pt2Line5_AptSteFlrNumber[0],/Tx,Page2[0],applicant,personal,,,"Apartment, Suite or Floor Number.","Part 2.  Information About You. Your U.S. Mailing Address. 5. C. Enter Apartment, Suite or Floor Number."
i765.pdf,Pt2Line5_Unit[2],/Btn,Page2[0],applicant,personal,selection,Unit,Apartment.,Part 2.  Information About You. Your U.S. Mailing Address. 5. C. Select Apartment.
i765.pdf,Pt2Line5_CityOrTown[0],/Tx,Page2[0],applicant,personal,,,City or Town.,Part 2.  Information About You. Your U.S. Mailing Address. 5. D. Enter City or Town.
i765.pdf,Pt2Line5_State[0],/Ch,Page2[0],applicant,personal,,,E Select state from list of states.,Part 2.  Information About You. Your U.S. Mailing Address. 5. E Select state from list of states.
i765.pdf,Pt2Line5_ZipCode[0],/Tx,Page2[0],applicant,personal,,,Zip Code.,Part 2.  Information About You. Your U.S. Mailing Address. 5. F. Enter Zip Code.
i765.pdf,Line4b_StreetNumberName[0],/Tx,Page2[0],applicant,personal,,,Street Number and Name.,Part 2.  Information About You. Your U.S. Mailing Address. 5. B. Enter Street Number and Name.
i765.pdf,Line4a_InCareofName[0],/Tx,Page2[0],applicant,personal,,,"In Care of Name, if any.","Part 2.  Information About You. Your U.S. Mailing Address. 5. A. Enter In Care of Name, if any."
i765.pdf,Line12a_Checkbox[0],/Btn,Page2[0],applicant,personal,selection,Checkbox,"A., skip to Item Number 14.","Part 2.  Information About You. Other Information. 13. A. Has the Social Security Administration (S S. A.) ever officially issued a Social Security card to you? Select No. NOTE:  If you answered “No” to Item Number 13. A., skip to Item Number 14."
i765.pdf,Line12a_Checkbox[1],/Btn,Page2[0],applicant,personal,selection,Checkbox,"A., provide the information requested in Item Number 13.b.","Part 2.  Information About You. Other Information. 13. A. Has the Social Security Administration (S S. A.) ever officially issued a Social Security card to you? Select Yes. NOTE. If you answered “Yes” to Item Number 13. A., provide the information requested in Item Number 13.b."
i765.pdf,Line20c_TravelDoc[0],/Tx,Page3[0],applicant,personal,,,your Travel Document Number (if any).,Part 2.  Information About You. Information About Your Last Arrival in the United States. 21. C. Enter your Travel Document Number (if any).
i765.pdf,Line21_DateOfLastEntry[0],/Tx,Page3[0],applicant,personal,,,"the 2-digit Month, 2-digit Day and 4-digit Year.","Part 2.  Information About You. Information About Your Last Arrival in the United States. 22. Enter the Date of your Last Entry into the U.S. Enter the 2-digit Month, 2-digit Day and 4-digit Year."
i765.pdf,Line20e_ExpDate[0],/Tx,Page3[0],applicant,personal,,,"the 2-digit month, 2 digit-Day and 4-digit Year.","Part 2.  Information About You. Information About Your Last Arrival in the United States. 21. E. Enter the Expiration Date for your Passport or Travel Document. Enter the 2-digit month, 2 digit-Day and 4-digit Year."
i765.pdf,Line20d_CountryOfIssuance[0],/Tx,Page3[0],applicant,immigration,,,Country That Issued Your Passport or Travel Document.,Part 2.  Information About You. Information About Your Last Arrival in the United States. 21. D. Enter Country That Issued Your Passport or Travel Document.
i765.pdf,Line20b_Passport[0],/Tx,Page3[0],applicant,personal,,,Passport Number of Your Most Recently Issued Passport.,Part 2.  Information About You. Information About Your Last Arrival in the United States. 21. B. Enter Passport Number of Your Most Recently Issued Passport.
i765.pdf,Line23_StatusLastEntry[0],/Tx,Page3[0],applicant,immigration,,,"Immigration Status at Your Last Arrival (B - 2 visitor, F - 1 student or no status).","Part 2.  Information About You. Information About Your Last Arrival in the United States. 24. Enter Immigration Status at Your Last Arrival (B - 2 visitor, F - 1 student or no status)."
i765.pdf,Line24_CurrentStatus[0],/Tx,Page3[0],applicant,medical,,,"Your Current Immigration Status or Category (for example, B - 2 visitor, F - 1 student, parolee, deferred action, or no status or category).","Part 2.  Information About You. Information About Your Last Arrival in the United States. 25. Enter Your Current Immigration Status or Category (for example, B - 2 visitor, F - 1 student, parolee, deferred action, or no status or category)."
i765.pdf,Line26_SEVISnumber[0],/Tx,Page3[0],applicant,personal,,,Student and Exchange Visitor Information System (SEVIS) number (if any).,Part 2.  Information About You. Information About Your Last Arrival in the United States. 26. Enter Student and Exchange Visitor Information System (SEVIS) number (if any).
i765.pdf,Line27b_Everify[0],/Tx,Page3[0],employer,personal,,,your Employer's Name as Listed in E Verify.,Part 2.  Information About You. Information About Your Eligibility Category. 28. B. Enter your Employer's Name as Listed in E Verify.
i765.pdf,Line27c_EverifyIDNumber[0],/Tx,Page3[0],employer,personal,,,your Employer's E Verify Company Identification Number or a valid E Verify Client Company Identification Number.,Part 2.  Information About You. Information About Your Eligibility Category. 28.C. Enter your Employer's E Verify Company Identification Number or a valid E Verify Client Company Identification Number.
i765.pdf,PtLine29_YesNo[0],/Btn,Page3[0],applicant,criminal,selection,YesNo,"NOTE:  If you answered “Yes” to Item Number 30., refer to Special Filing Instructions for Those With Pending Asylum Applications (c)(8) in the Required Documentation section of the Form I - 7 65 Instructions for information about providing court dispositions.","Part 2.  Information About You. Information About Your Eligibility Category. 30. (c)(8) Eligibility Category.  If you entered the eligibility category (c)(8) in Item Number 27., have you EVER been arrested for and/or convicted of any crime? Select Yes. NOTE:  If you answered “Yes” to Item Number 30., refer to Special Filing Instructions for Those With Pending Asylum Applications (c)(8) in the Required Documentation section of the Form I - 7 65 Instructions for information about providing court dispositions."
i765.pdf,PtLine29_YesNo[1],/Btn,Page3[0],applicant,criminal,selection,YesNo,No.,"Part 2.  Information About You. Information About Your Eligibility Category. 30. (c)(8) Eligibility Category.  If you entered the eligibility category (c)(8) in Item Number 27., have you EVER been arrested for and/or convicted of any crime? Select No."
i765.pdf,Line30a_ReceiptNumber[0],/Tx,Line18a_Receipt[0],spouse,immigration,,,13 Characters.,"Part 2.  Information About You. Information About Your Eligibility Category. 31. A. (c)(35) and (c)(36) Eligibility Category.  If you entered the eligibility category (c)(35) in Item Number 27., please provide the receipt number of your Form I - 7 97 Notice for Form I - 1 40, Immigrant Petition for Alien Worker.  If you entered the eligibility category (c)(36) in Item Number 27., please provide the receipt number of your spouse's or parent's Form I - 7 97 Notice for Form I - 1 40. Enter 13 Characters."
i765.pdf,Line28_ReceiptNumber[0],/Tx,Page3[0],spouse,immigration,,,13 Characters.,"Part 2.  Information About You. Information About Your Eligibility Category. 29. (c)(26) Eligibility Category.  If you entered the eligibility category (c)(26) in Item Number 27., provide the receipt number of your H - 1 B spouse's most recent Form I - 7 97 Notice for Form I - 1 29, Petition for a Nonimmigrant Worker. Enter 13 Characters."
i765.pdf,Line27a_Degree[0],/Tx,Page3[0],applicant,personal,,,"Degree,","Part 2.  Information About You. Information About Your Eligibility Category. 28. (c)(3)(C) STEM OPT Eligibility Category.  If you entered the eligibility category (c)(3)(C) in Item Number 27., provide the information requested in Item Numbers 28. A. - 28. C. 28. A. Enter Degree,"
i765.pdf,Line20a_I94Number[0],/Tx,Page3[0],applicant,immigration,,,11 digit number.,"Part 2.  Information About You. Information About Your Last Arrival in the United States. 21. A. Enter Form I - 94 Arrival-Departure Record Number, if any. Enter 11 digit number."
i765.pdf,Line19_DOB[0],/Tx,Page3[0],applicant,personal,,,"the 2- digit Month, 2-digit Day and 4-digit Year.","Part 2.  Information About You. Place of Birth. List the city / town / village, state / province, and country where you were born. 20.  Date of Birth . Enter the 2- digit Month, 2-digit Day and 4-digit Year."
i765.pdf,Line18c_CountryOfBirth[0],/Tx,Page3[0],applicant,personal,,,Country of your Birth.,"Part 2.  Information About You. Place of Birth . List the city / town / village, state / province, and country where you were born. 19. C. Enter Country of your Birth.  "
i765.pdf,Line18a_CityTownOfBirth[0],/Tx,Page3[0],applicant,personal,,,City / Town / Village of Birth.,"Part 2.  Information About You. Place of Birth. List the city / town / village, state / province, and country where you were born. 19. A. Enter City / Town / Village of Birth."
i765.pdf,Line18b_CityTownOfBirth[0],/Tx,Page3[0],applicant,personal,,,State / Province of Birth.,"Part 2.  Information About You. Place of Birth. List the city / town / village, state / province, and country where you were born. 19. B. Enter State / Province of Birth."
i765.pdf,section_1[0],/Tx,#area[1],applicant,medical,,,first four characters.,"Part 2.  Information About You. Information About Your Eligibility Category. 27. Eligibility Category.   Refer to the Who May File Form I - 7 65 section of the Form I - 7 65 Instructions to determine the appropriate eligibility category for this application.  Enter the appropriate letter and number for your eligibility category below (for example, (A.)(8), (c)(17)(i i i )). Enter first four characters."
i765.pdf,section_2[0],/Tx,#area[1],applicant,personal,,,middle three characters.,"Part 2.  Information About You. Information About Your Eligibility Category. 27. Eligibility Category.   Refer to the Who May File Form I - 7 65 section of the Form I - 7 65 Instructions to determine the appropriate eligibility category for this application.  Enter the appropriate letter and number for your eligibility category below (for example, (A.)(8), (c)(17)(i i i )). Enter middle three characters."
i765.pdf,section_3[0],/Tx,#area[1],applicant,medical,,,Last three characters.,"Part 2.  Information About You. Information About Your Eligibility Category. 27. Eligibility Category.   Refer to the Who May File Form I - 7 65 section of the Form I - 7 65 Instructions to determine the appropriate eligibility category for this application.  Enter the appropriate letter and number for your eligibility category below (for example, (A.)(8), (c)(17)(i i i )). Enter Last three characters."
i765.pdf,PtLine30b_YesNo[0],/Btn,Page3[0],applicant,criminal,selection,YesNo,"- 9., in the Who May File Form I - 7 65 section  of the Form I - 7 65 Instructions for information about providing court dispositions.","Part 2.  Information About You. Information About Your Eligibility Category. 31. B. If you entered the eligibility category (c)(35) or (c)(36) in Item Number 27., have you EVER been arrested for and/or convicted of any crime? Select Yes. NOTE:  If you answered “Yes” to Item Number 31. B., refer to Employment-Based Nonimmigrant Categories, Items 8. - 9., in the Who May File Form I - 7 65 section  of the Form I - 7 65 Instructions for information about providing court dispositions."
i765.pdf,PtLine30b_YesNo[1],/Btn,Page3[0],applicant,criminal,selection,YesNo,No.,"Part 2.  Information About You. Information About Your Eligibility Category. 31. B. If you entered the eligibility category (c)(35) or (c)(36) in Item Number 27., have you EVER been arrested for and/or convicted of any crime? Select No."
i765.pdf,place_entry[0],/Tx,Page3[0],applicant,personal,,,Place of Last Arrival into the United States.,Part 2.  Information About You. Information About Your Last Arrival in the United States. 23. Enter Place of Last Arrival into the United States.
i765.pdf,Pt3Line1Checkbox[0],/Btn,Page4[0],applicant,personal,,,"read to me every question and instruction on this application and my answer to every question in a language in which I am fluent, and I understood everything.","Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Statement. 1. B. Select The interpreter named in Part 4. read to me every question and instruction on this application and my answer to every question in a language in which I am fluent, and I understood everything."
i765.pdf,Pt3Line1Checkbox[1],/Btn,Page4[0],applicant,personal,selection,"I can read and understand English, and I have read and understand every question and instruction on this application and my answer to every question","I can read and understand English, and I have read and understand every question and instruction on this application and my answer to every question.","Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. NOTE:  Read the Penalties section of the Form I - 7 65 Instructions before completing this section.  You must file Form I - 7 65 while in the United States. Applicant's Statement. NOTE:  Select the box for either Item Number 1. A. or 1. B.  If applicable, select the box for Item Number 2. 1. A. Select I can read and understand English, and I have read and understand every question and instruction on this application and my answer to every question. "
i765.pdf,Pt3Line1b_Language[0],/Tx,Page4[0],applicant,personal,,,the language in which you are fluent.,"Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Statement. 1. B. Enter the language in which you are fluent."
i765.pdf,Part3_Checkbox[0],/Btn,Page4[0],preparer,office,selection,Checkbox,"At my request, the preparer named in Part 5., prepared this application for me based only upon information I provided or authorized.","Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Statement. 2. Select At my request, the preparer named in Part 5., prepared this application for me based only upon information I provided or authorized."
i765.pdf,Pt3Line2_RepresentativeName[0],/Tx,Page4[0],preparer,office,,,name of Preparer from Part 5.,"Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Statement. 2. Enter name of Preparer from Part 5."
i765.pdf,Pt3Line7b_DateofSignature[0],/Tx,Page4[0],applicant,personal,,,"NOTE TO ALL APPLICANTS:  If you do not completely fill out this application or fail to submit required documents listed in the Instructions, U S C I S may deny your application.","Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. 7. B. Date of Signature. Enter the 2-digit Month, 2-digit Day and 4-digit Year. NOTE TO ALL APPLICANTS:  If you do not completely fill out this application or fail to submit required documents listed in the Instructions, U S C I S may deny your application."
i765.pdf,Pt3Line7a_Signature[0],/Tx,Page4[0],applicant,personal,,,The name of the applicant can not be typewritten into this space.,"Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Signature.  7. A. Applicant's Signature. Signature.  This form can not be signed electronically.  The name of the applicant can not be typewritten into this space."
i765.pdf,Pt3Line3_DaytimePhoneNumber1[0],/Tx,Page4[0],applicant,personal,,,Applicant's Daytime Telephone Number.,"Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Contact Information. 3. Enter Applicant's Daytime Telephone Number."
i765.pdf,Pt3Line4_MobileNumber1[0],/Tx,Page4[0],applicant,personal,,,"Applicant's Mobile Telephone Number, (if any).","Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Contact Information. 4. Enter Applicant's Mobile Telephone Number, (if any)."
i765.pdf,Pt3Line5_Email[0],/Tx,Page4[0],applicant,personal,,,"Applicant's Email Address, (if any).","Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Contact Information. 5. Enter Applicant's Email Address, (if any)."
i765.pdf,Pt4Line6_Checkbox[0],/Btn,Page4[0],applicant,personal,selection,Checkbox,B C settlement agreement.,"Part 3.  Applicant's Statement, Contact Information, Declaration, Certification, and Signature. Applicant's Contact Information. 6. Select this box if you are a Salvadoran or Guatemalan national eligible for benefits under the. A. B C settlement agreement."
i765.pdf,Pt4Line2_InterpreterBusinessorOrg[0],/Tx,Page4[0],,personal,,,Interpreter's Business or Organization Name (if any).,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Provide the following information concerning the interpreter: Interpreter's Full Name. 2. Enter Interpreter's Business or Organization Name (if any)."
i765.pdf,Pt4Line1b_InterpreterGivenName[0],/Tx,Page4[0],,personal,,,Interpreter's Given Name (First Name).,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Provide the following information concerning the interpreter: Interpreter's Full Name. 1. B. Enter Interpreter's Given Name (First Name)."
i765.pdf,Pt4Line1a_InterpreterFamilyName[0],/Tx,Page4[0],family,personal,,,Interpreter's Family Name (Last Name).,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Provide the following information about the interpreter: Interpreter's Full Name. 1. A. Enter Interpreter's Family Name (Last Name)."
i765.pdf,Pt4Line4_InterpreterDaytimeTelephone[0],/Tx,Page5[0],,personal,,,Interpreter's Daytime Telephone Number.,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Contact Information.  4. Enter Interpreter's Daytime Telephone Number. "
i765.pdf,Pt4Line6_Email[0],/Tx,Page5[0],,personal,,,Interpreter's Email Address (if any).,"Part 4.  Interpreter's Contact Information, Certification, and Signature. Interpreter's Contact Information. 6. Enter Interpreter's Email Address (if any)."
