field_name,form,type,readonly,required,page,has_parent,has_children
Pt6Line2_Checkbox[0],i130.pdf,/Btn,False,False,None,True,False
Pt6Line2_RepresentativeName[0],i130.pdf,/Tx,True,False,None,True,False
Pt6Line6b_DateofSignature[0],i130.pdf,/Tx,False,False,None,True,False
P5_Line6a_SignatureofApplicant[0],i130.pdf,/Tx,True,False,None,True,False
#subform[8],i130.pdf,None,False,False,None,True,True
Pt7Line1b_InterpreterGivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line1a_InterpreterFamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line2_InterpreterBusinessorOrg[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt7Line3_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt7Line3_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt7Line3_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt7Line3_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line3_Province[0],i130.pdf,/Tx,False,False,None,True,False
Pt7_NameofLanguage[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line7b_DateofSignature[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line7a_Signature[0],i130.pdf,/Tx,True,False,None,True,False
Pt8Line1b_PreparerGivenName[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line2_BusinessName[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line1a_PreparerFamilyName[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line4_InterpreterDaytimeTelephone[0],i130.pdf,/Tx,False,False,None,True,False
Pt7Line5_Email[0],i130.pdf,/Tx,False,False,None,True,False
Pt4Line53_DaytimePhoneNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_CityOrTown[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_StreetNumberName[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_Unit[0],i130.pdf,/Btn,False,False,None,True,False
Pt8Line3_Unit[1],i130.pdf,/Btn,False,False,None,True,False
Pt8Line3_Unit[2],i130.pdf,/Btn,False,False,None,True,False
Pt8Line3_AptSteFlrNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_PostalCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_ZipCode[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_State[0],i130.pdf,/Ch,False,False,None,True,False
Pt8Line3_Country[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line3_Province[0],i130.pdf,/Tx,False,False,None,True,False
#subform[9],i130.pdf,None,False,False,None,True,True
Pt8Line5_PreparerFaxNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line4_DaytimePhoneNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line6_Email[0],i130.pdf,/Tx,False,False,None,True,False
Pt8Line7_Checkbox[0],i130.pdf,/Btn,False,False,None,True,False
Pt8Line7_Checkbox[1],i130.pdf,/Btn,False,False,None,True,False
Pt8Line7b_Checkbox[0],i130.pdf,/Btn,True,False,None,True,False
Pt8Line7b_Checkbox[1],i130.pdf,/Btn,True,False,None,True,False
Pt8Line8a_Signature[0],i130.pdf,/Tx,True,False,None,True,False
Pt8Line8b_DateofSignature[0],i130.pdf,/Tx,False,False,None,True,False
#subform[10],i130.pdf,None,False,False,None,True,True
Pt2Line1_AlienNumber[1],i130.pdf,/Tx,True,False,None,True,False
Pt9Line3a_PageNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line3b_PartNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line3c_ItemNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line3d_AdditionalInfo[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line4a_PageNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line4b_PartNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line4c_ItemNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line4d_AdditionalInfo[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line5a_PageNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line5b_PartNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line5c_ItemNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line6a_PageNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line6b_PartNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line6c_ItemNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt2Line4a_FamilyName[1],i130.pdf,/Tx,True,False,None,True,False
Pt2Line4b_GivenName[1],i130.pdf,/Tx,True,False,None,True,False
Pt2Line4c_MiddleName[1],i130.pdf,/Tx,True,False,None,True,False
Pt9Line6d_AdditionalInfo[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line5d_AdditionalInfo[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line9a_PageNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line7b_PartNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line7c_ItemNumber[0],i130.pdf,/Tx,False,False,None,True,False
Pt9Line7d_AdditionalInfo[0],i130.pdf,/Tx,False,False,None,True,False
#subform[11],i130.pdf,None,False,False,None,True,True
form1[0],i130.pdf,None,False,False,None,False,True
PDF417BarCode1[0],i765.pdf,/Tx,True,False,None,True,False
Page1[0],i765.pdf,None,False,False,None,True,True
Page1[1],i765.pdf,None,False,False,None,True,True
Page1[2],i765.pdf,None,False,False,None,True,True
Page1[3],i765.pdf,None,False,False,None,True,True
Page1[4],i765.pdf,None,False,False,None,True,True
Page1[5],i765.pdf,None,False,False,None,True,True
Page1[6],i765.pdf,None,False,False,None,True,True
#pageSet[0],i765.pdf,None,False,False,None,True,True
Line1a_FamilyName[0],i765.pdf,/Tx,True,False,None,True,False
Line1b_GivenName[0],i765.pdf,/Tx,True,False,None,True,False
Line1c_MiddleName[0],i765.pdf,/Tx,True,False,None,True,False
Part1_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Part1_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Part1_Checkbox[2],i765.pdf,/Btn,False,False,None,True,False
CheckBox1[0],i765.pdf,/Btn,False,False,None,True,False
Line2a_FamilyName[0],i765.pdf,/Tx,False,False,None,True,False
Line2b_GivenName[0],i765.pdf,/Tx,False,False,None,True,False
Line2c_MiddleName[0],i765.pdf,/Tx,False,False,None,True,False
Line3c_MiddleName[0],i765.pdf,/Tx,False,False,None,True,False
Line3b_GivenName[0],i765.pdf,/Tx,False,False,None,True,False
Line3a_FamilyName[0],i765.pdf,/Tx,False,False,None,True,False
Line3a_FamilyName[1],i765.pdf,/Tx,False,False,None,True,False
Line3b_GivenName[1],i765.pdf,/Tx,False,False,None,True,False
Line3c_MiddleName[1],i765.pdf,/Tx,False,False,None,True,False
USCISELISAcctNumber[0],i765.pdf,/Tx,False,False,None,True,False
Part2Line5_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Part2Line5_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Pt2Line7_Unit[0],i765.pdf,/Btn,False,False,None,True,False
Pt2Line7_Unit[1],i765.pdf,/Btn,False,False,None,True,False
Pt2Line7_AptSteFlrNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt2Line7_Unit[2],i765.pdf,/Btn,False,False,None,True,False
Pt2Line7_CityOrTown[0],i765.pdf,/Tx,False,False,None,True,False
Pt2Line7_State[0],i765.pdf,/Ch,False,False,None,True,False
Pt2Line7_ZipCode[0],i765.pdf,/Tx,False,False,None,True,False
Pt2Line7_StreetNumberName[0],i765.pdf,/Tx,False,False,None,True,False
Line14_Checkbox_No[0],i765.pdf,/Btn,False,False,None,True,False
Line14_Checkbox_Yes[0],i765.pdf,/Btn,False,False,None,True,False
Line7_AlienNumber[0],i765.pdf,/Tx,True,False,None,True,False
Line8_ElisAccountNumber[0],i765.pdf,/Tx,False,False,None,True,False
Line9_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Line9_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Line10_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Line10_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Line10_Checkbox[2],i765.pdf,/Btn,False,False,None,True,False
Line10_Checkbox[3],i765.pdf,/Btn,False,False,None,True,False
Line19_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Line19_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Line15a_FamilyName[0],i765.pdf,/Tx,False,False,None,True,False
Line15b_GivenName[0],i765.pdf,/Tx,False,False,None,True,False
Line16a_FamilyName[0],i765.pdf,/Tx,False,False,None,True,False
Line16b_GivenName[0],i765.pdf,/Tx,False,False,None,True,False
Line17b_CountryOfBirth[0],i765.pdf,/Tx,False,False,None,True,False
Line17a_CountryOfBirth[0],i765.pdf,/Tx,False,False,None,True,False
Line13_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Line13_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Line12b_SSN[0],i765.pdf,/Tx,False,False,None,True,False
Pt2Line5_Unit[0],i765.pdf,/Btn,False,False,None,True,False
Pt2Line5_Unit[1],i765.pdf,/Btn,False,False,None,True,False
Pt2Line5_AptSteFlrNumber[0],i765.pdf,/Tx,True,False,None,True,False
Pt2Line5_Unit[2],i765.pdf,/Btn,False,False,None,True,False
Pt2Line5_CityOrTown[0],i765.pdf,/Tx,False,False,None,True,False
Pt2Line5_State[0],i765.pdf,/Ch,False,False,None,True,False
Pt2Line5_ZipCode[0],i765.pdf,/Tx,False,False,None,True,False
Line4b_StreetNumberName[0],i765.pdf,/Tx,False,False,None,True,False
Line4a_InCareofName[0],i765.pdf,/Tx,False,False,None,True,False
Line12a_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Line12a_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Page2[0],i765.pdf,None,False,False,None,True,True
Line20c_TravelDoc[0],i765.pdf,/Tx,False,False,None,True,False
Line21_DateOfLastEntry[0],i765.pdf,/Tx,False,False,None,True,False
Line20e_ExpDate[0],i765.pdf,/Tx,False,False,None,True,False
Line20d_CountryOfIssuance[0],i765.pdf,/Tx,False,False,None,True,False
Line20b_Passport[0],i765.pdf,/Tx,False,False,None,True,False
Line23_StatusLastEntry[0],i765.pdf,/Tx,False,False,None,True,False
Line24_CurrentStatus[0],i765.pdf,/Tx,False,False,None,True,False
Line26_SEVISnumber[0],i765.pdf,/Tx,False,False,None,True,False
Line27b_Everify[0],i765.pdf,/Tx,False,False,None,True,False
Line27c_EverifyIDNumber[0],i765.pdf,/Tx,False,False,None,True,False
PtLine29_YesNo[0],i765.pdf,/Btn,False,False,None,True,False
PtLine29_YesNo[1],i765.pdf,/Btn,False,False,None,True,False
Line30a_ReceiptNumber[0],i765.pdf,/Tx,False,False,None,True,False
Line18a_Receipt[0],i765.pdf,None,False,False,None,True,True
Line28_ReceiptNumber[0],i765.pdf,/Tx,False,False,None,True,False
Line27a_Degree[0],i765.pdf,/Tx,False,False,None,True,False
Line20a_I94Number[0],i765.pdf,/Tx,False,False,None,True,False
Line19_DOB[0],i765.pdf,/Tx,False,False,None,True,False
Line18c_CountryOfBirth[0],i765.pdf,/Tx,False,False,None,True,False
Line18a_CityTownOfBirth[0],i765.pdf,/Tx,False,False,None,True,False
Line18b_CityTownOfBirth[0],i765.pdf,/Tx,False,False,None,True,False
section_1[0],i765.pdf,/Tx,False,False,None,True,False
section_2[0],i765.pdf,/Tx,False,False,None,True,False
section_3[0],i765.pdf,/Tx,False,False,None,True,False
#area[1],i765.pdf,None,False,False,None,True,True
PtLine30b_YesNo[0],i765.pdf,/Btn,False,False,None,True,False
PtLine30b_YesNo[1],i765.pdf,/Btn,False,False,None,True,False
place_entry[0],i765.pdf,/Tx,False,False,None,True,False
Page3[0],i765.pdf,None,False,False,None,True,True
Pt3Line1Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Pt3Line1Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Pt3Line1b_Language[0],i765.pdf,/Tx,True,False,None,True,False
Part3_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Pt3Line2_RepresentativeName[0],i765.pdf,/Tx,True,False,None,True,False
Pt3Line7b_DateofSignature[0],i765.pdf,/Tx,False,False,None,True,False
Pt3Line7a_Signature[0],i765.pdf,/Tx,True,False,None,True,False
Pt3Line3_DaytimePhoneNumber1[0],i765.pdf,/Tx,False,False,None,True,False
Pt3Line4_MobileNumber1[0],i765.pdf,/Tx,False,False,None,True,False
Pt3Line5_Email[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line6_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Pt4Line2_InterpreterBusinessorOrg[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line1b_InterpreterGivenName[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line1a_InterpreterFamilyName[0],i765.pdf,/Tx,False,False,None,True,False
Page4[0],i765.pdf,None,False,False,None,True,True
Pt4Line4_InterpreterDaytimeTelephone[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line6_Email[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line5_MobileNumber[0],i765.pdf,/Tx,False,False,None,True,False
Part4_NameofLanguage[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line1b_PreparerGivenName[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line2_BusinessName[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line1a_PreparerFamilyName[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3c_CityOrTown[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3a_StreetNumberName[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3b_Unit[0],i765.pdf,/Btn,False,False,None,True,False
Pt6Line3b_Unit[1],i765.pdf,/Btn,False,False,None,True,False
Pt6Line3b_AptSteFlrNumber[0],i765.pdf,/Tx,True,False,None,True,False
Pt6Line3b_Unit[2],i765.pdf,/Btn,False,False,None,True,False
Pt6Line3g_PostalCode[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3e_ZipCode[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3d_State[0],i765.pdf,/Ch,False,False,None,True,False
Pt6Line3h_Country[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3f_Province[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line5_PreparerFaxNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line4_DaytimePhoneNumber1[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line6_Email[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line3c_CityOrTown[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line3a_StreetNumberName[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line3b_Unit[0],i765.pdf,/Btn,False,False,None,True,False
Pt5Line3b_Unit[1],i765.pdf,/Btn,False,False,None,True,False
Pt5Line3b_AptSteFlrNumber[0],i765.pdf,/Tx,True,False,None,True,False
Pt5Line3b_Unit[2],i765.pdf,/Btn,False,False,None,True,False
Pt5Line3g_PostalCode[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line3e_ZipCode[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line3d_State[0],i765.pdf,/Ch,False,False,None,True,False
Pt5Line3h_Country[0],i765.pdf,/Tx,False,False,None,True,False
Pt5Line3f_Province[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line6b_DateofSignature[0],i765.pdf,/Tx,False,False,None,True,False
Pt4Line6a_Signature[0],i765.pdf,/Tx,True,False,None,True,False
Page5[0],i765.pdf,None,False,False,None,True,True
Part5Line7_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Part5Line7_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Part5Line7b_Checkbox[0],i765.pdf,/Btn,False,False,None,True,False
Part5Line7b_Checkbox[1],i765.pdf,/Btn,False,False,None,True,False
Pt5Line8a_Signature[0],i765.pdf,/Tx,True,False,None,True,False
Pt5Line8b_DateofSignature[0],i765.pdf,/Tx,False,False,None,True,False
Page6[0],i765.pdf,None,False,False,None,True,True
Pt6Line3a_PageNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3b_PartNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line3c_ItemNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line4a_PageNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line4b_PartNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line4c_ItemNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line4d_AdditionalInfo[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line5a_PageNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line5b_PartNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line5c_ItemNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line5d_AdditionalInfo[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line6a_PageNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line6b_PartNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line6c_ItemNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line6d_AdditionalInfo[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line7a_PageNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line7b_PartNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line7c_ItemNumber[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line7d_AdditionalInfo[0],i765.pdf,/Tx,False,False,None,True,False
Pt6Line4d_AdditionalInfo[1],i765.pdf,/Tx,False,False,None,True,False
Page7[0],i765.pdf,None,False,False,None,True,True
form1[0],i765.pdf,None,False,False,None,False,True
PDF417BarCode2[0],i693.pdf,/Tx,True,False,None,True,False
Page1[0],i693.pdf,None,False,False,None,True,True
Page1[1],i693.pdf,None,False,False,None,True,True
Page1[2],i693.pdf,None,False,False,None,True,True
Page1[3],i693.pdf,None,False,False,None,True,True
Page1[4],i693.pdf,None,False,False,None,True,True
Page1[5],i693.pdf,None,False,False,None,True,True
Page1[6],i693.pdf,None,False,False,None,True,True
Page1[7],i693.pdf,None,False,False,None,True,True
Page1[8],i693.pdf,None,False,False,None,True,True
Page1[9],i693.pdf,None,False,False,None,True,True
Page1[10],i693.pdf,None,False,False,None,True,True
Page1[11],i693.pdf,None,False,False,None,True,True
Page1[12],i693.pdf,None,False,False,None,True,True
Page1[13],i693.pdf,None,False,False,None,True,True
#pageSet[0],i693.pdf,None,False,False,None,True,True
Pt1Line1c_MiddleName[0],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1b_GivenName[0],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[0],i693.pdf,/Tx,True,False,None,True,False
Pt1Line2_StreetNumberName[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line2_AptSteFlrNumber[0],i693.pdf,/Tx,True,False,None,True,False
Pt1Line2_Unit[0],i693.pdf,/Btn,False,False,None,True,False
Pt1Line2_Unit[1],i693.pdf,/Btn,False,False,None,True,False
Pt1Line2_Unit[2],i693.pdf,/Btn,False,False,None,True,False
P1Line2_CityOrTown[0],i693.pdf,/Tx,False,False,None,True,False
P1Line2_State[0],i693.pdf,/Ch,False,False,None,True,False
P1Line2_ZipCode[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3_Gender[0],i693.pdf,/Btn,False,False,None,True,False
Pt1Line3_Gender[1],i693.pdf,/Btn,False,False,None,True,False
Pt1Line3_CountryofBirth[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3e_AlienNumber[0],i693.pdf,/Tx,True,False,None,True,False
#area[0],i693.pdf,None,False,False,None,True,True
Pt1Line3_DateOfBirth[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3_CityTownVillageofBirth[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3f_USCISOnlineAcctNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line2_StreetNumberName[1],i693.pdf,/Tx,False,False,None,True,False
P1Line2_PostalCode[0],i693.pdf,/Tx,False,False,None,True,False
P1Line2_Province[0],i693.pdf,/Tx,False,False,None,True,False
P1Line2_Country[0],i693.pdf,/Tx,False,False,None,True,False
Pt1_Line4_ImmMedExamReq[0],i693.pdf,/Btn,False,False,None,True,False
#subform[0],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[1],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[1],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[1],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[1],i693.pdf,/Tx,True,False,None,True,False
Pt2Line6_ApplicantSignature[0],i693.pdf,/Tx,True,False,None,True,False
Pt2Line6_DateofSignature[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line1_InterpreterGivenName[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line1_InterpreterFamilyName[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line2_NameofBusinessorOrgName[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line5_MobilePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line4_DaytimePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line6_EmailAddress[0],i693.pdf,/Tx,False,False,None,True,False
Pt2Line4_Mobilephone[0],i693.pdf,/Tx,False,False,None,True,False
Pt2Line5_EmailAddress[0],i693.pdf,/Tx,False,False,None,True,False
Pt2Line3_DaytimePhone[0],i693.pdf,/Tx,False,False,None,True,False
#subform[1],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[2],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[2],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[2],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[2],i693.pdf,/Tx,True,False,None,True,False
Pt4Line1_PreparerGivenName[0],i693.pdf,/Tx,False,False,None,True,False
Pt4Line1_PreparerFamilyName[0],i693.pdf,/Tx,False,False,None,True,False
Pt4Line2_PreparerNameofBusinessorOrgName[0],i693.pdf,/Tx,False,False,None,True,False
Pt4Line8_Signature[0],i693.pdf,/Tx,True,False,None,True,False
Pt4Line8_DateofSignature[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line_NameOfLanguage[0],i693.pdf,/Tx,False,False,None,True,False
Pt3Line7_Signature[0],i693.pdf,/Tx,True,False,None,True,False
Pt3Line7_DateofSignature[0],i693.pdf,/Tx,False,False,None,True,False
Pt4Line4_MobilePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt4Line3_DaytimePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt4Line5_EmailAddress[0],i693.pdf,/Tx,False,False,None,True,False
Pt5Line2_IDNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt5Line1_ApplicantFormOfID[0],i693.pdf,/Tx,False,False,None,True,False
#subform[2],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[3],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[3],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[3],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[3],i693.pdf,/Tx,True,False,None,True,False
Pt7Line1_GivenName[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1_FamilyName[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line2_MedPracticeName[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1_MiddleName[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1_CivilSurgeonID[0],i693.pdf,/Tx,False,False,None,True,False
Pt6Line3_DateofExam1[0],i693.pdf,/Tx,False,False,None,True,False
Pt6Line3_DateofExam3[0],i693.pdf,/Tx,False,False,None,True,False
Pt6Line3_DateofExam2[0],i693.pdf,/Tx,False,False,None,True,False
Pt6Line2_DateoExam[0],i693.pdf,/Tx,False,False,None,True,False
Pt6Line1_OverallFinding[0],i693.pdf,/Btn,False,False,None,True,False
Pt6Line1_OverallFinding[1],i693.pdf,/Btn,False,False,None,True,False
Pt6Line1_OverallFinding[2],i693.pdf,/Btn,False,False,None,True,False
Pt7Line3_StreetNumberName[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line3_AptSteFlrNumber[0],i693.pdf,/Tx,True,False,None,True,False
Pt7Line3_Unit[0],i693.pdf,/Btn,False,False,None,True,False
Pt7Line3_Unit[1],i693.pdf,/Btn,False,False,None,True,False
Pt7Line3_Unit[2],i693.pdf,/Btn,False,False,None,True,False
Pt7Line3_CityOrTown[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line3_State[0],i693.pdf,/Ch,False,False,None,True,False
Pt7Line3_ZipCode[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line4_StreetNumberName[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line4_AptSteFlrNumber[0],i693.pdf,/Tx,True,False,None,True,False
Pt7Line4_Unit[0],i693.pdf,/Btn,False,False,None,True,False
Pt7Line4_Unit[1],i693.pdf,/Btn,False,False,None,True,False
Pt7Line4_Unit[2],i693.pdf,/Btn,False,False,None,True,False
Pt7Line4_CityOrTown[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line4_State[0],i693.pdf,/Ch,False,False,None,True,False
Pt7Line4_ZipCode[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line6_MobilePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line5_DaytimePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line7_EmailAddress[0],i693.pdf,/Tx,False,False,None,True,False
#subform[3],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[4],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[4],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[4],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[4],i693.pdf,/Tx,True,False,None,True,False
Pt7Line7_CivilSurgeonSignature[0],i693.pdf,/Tx,True,False,None,True,False
Pt7Line8_DateofSignature[0],i693.pdf,/Tx,False,False,None,True,False
#subform[4],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[5],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[5],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[5],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1A_GammarRelease[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A_GammarRelease[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A1_Result[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A1_Result[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A2_InitialScreening[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A2_InitialScreening[1],i693.pdf,/Btn,False,False,None,True,False
